,Name,Brand,Rating,BestSeller,AmazonChoice,Comments,Price,Stars
128,"2 PCS Bridal Wedding Applique Silver Crystals Rhinestones Beaded for Women Gown Evening Prom Clothes,2pcs",Visit the XINFANGXIU Store,24 ratings,0,0,0,$9.99,4.6 out of 5
129,"Watch Band Leather Hole Punch Plier Universal 2.0mm Hand Strap Wrist Belt Puncher Pliers Repair Tools Suitable for Belts, Dog Collars, Shoes, DIY Home or Craft Projects",Visit the Rongon Store,"11,716 ratings",0,1,5 answered questions,$8.50,4.6 out of 5
130,KEJXSGUO 1Pair Glitter Shoe Laces Rhinestone Rope Drawstring Cords Replacemen Colorful Round Shiny String with Protection Net for Shoes Clothes Sweatpants Shorts Hoodies Bags (Pink),Brand: KEJXSGUO,54 ratings,0,0,0,$8.99,4.1 out of 5
131,Yalice Boho Crescent Moon Head Chain Vintage Crystal Headpieces Hair Acessories for Women and Girls,Brand: Yalice,445 ratings,0,0,0,$7.66,4.5 out of 5
132,Funny African Queen Gift For Women Cool Kente Cloth Lover T-Shirt,Brand: Cute West Africa Ethnic Strong Black Girls Designs,"1,157 ratings",0,0,0,$19.99,How confident are you in finding a size that will fit you well?
133,"600 Pieces Rhinestones Heart Shape Fiesta Style Flatback Acrylic Gems Colorful Sprinkles for Makeup,Tumblers,Nail Arts Crafts,Jewelry Making,Clothes,Photo Frame Decoration",Visit the HappyFiller Store,182 ratings,0,0,0,$7.99,4.5 out of 5
134,"6 Rolls Crystal Rhinestone Diamond Ribbon Crystal Self Adhesive Ribbon Diamond Bling Ribbon Roll Rhinestone Ribbon DIY Decoration Sticker for DIY Shoes Clothing Decoration (Mixed Colors,6Yards)",Brand: Generic,8 ratings,0,0,0,$12.98,4.2 out of 5
135,ZenToes Metatarsal Pads for Women and Men - 4 Pack Ball of Foot Cushions (Beige),Visit the ZenToes Store,182 ratings,0,0,101 answered questions,$12.99,3.6 out of 5
136,XGALBLA 8 Pieces Vintage Shirts Sweater Crystal Shawl Clips Faux Pearl Dresses Cardigan Collar Brooch Pin Clip,Brand: XGALBLA,102 ratings,0,0,0,$10.99,4.1 out of 5
137,3 Pieces Womens Boho Beaded Bracelets Vintage Bohemia Beaded Bracelet Evil Eye Vintage Handmade PU Leather Bracelet Multilayer Hand Woven Wristbands Bracelet Jewelry for Men and Women,Visit the Hicarer Store,101 ratings,0,0,0,$9.99,How confident are you in finding a size that will fit you well?
138,5 PCS Hip Hop Costume Kit Bucket Hat Sunglasses Dollar Sign Chain Ring Earring,Visit the SATINIOR Store,1 rating,0,0,0,$13.99,How confident are you in finding a size that will fit you well?
139,2000pcs Plastic Fastener Hang Tag Snap Lock 5 Inches Pin Security Loop Best for Retail Store Clothing Price Tag Accessory (2000),Brand: esowemsn,35 ratings,0,0,0,$8.99,4.6 out of 5
140,Cndexd Women's Trifold Long Wallet Simple Butterfly Printing Wallet Fashion Long Card Holder Coin Purse Women Purse (butterfly),Brand: Cndexd,13 ratings,0,0,0,$21.99,0
141,Anna by Anuschka Genuine Leather Large Satchel Shoulder Bag | Hand-Painted Original Artwork,Visit the Anna by Anuschka Store,13 ratings,0,0,3 answered questions,$242.08,How confident are you in finding a size that will fit you well?
142,Anna by Anuschka,Visit the Anna by Anuschka Store,4 ratings,0,0,0,$25.98,How confident are you in finding a size that will fit you well?
143,Cuff Bracelet Van Gogh Under Glass Dome Jewelry Handmade Teens/Woman,Brand: Blazing Autumn,"2,109 ratings",0,0,0,$22.50,How confident are you in finding a size that will fit you well?
144,"4 Pieces Accessories Hippie Costume Set, Including Peace Sign Necklace, Sunglasses, Earrings and Headband for Women and Men",Brand: Frienda,26 ratings,0,1,0,$11.99,How confident are you in finding a size that will fit you well?
145,"Portuguese Lesson 8: Clothes, Shoes, Jewelry & Accessories (Easy-Peasy Portuguese For Kids Series)",0,46 ratings,0,0,0,0,1 out of 5
146,2pcs Rhinestone Crystal Applique DIY Sew on Faux Pearl Patch for Shoes Bags Hats Clothes Jewelry Accessories(# 3),Visit the HEEPDD Store,58 ratings,0,1,0,$10.55,4.7 out of 5
147,Heart Cow Pattern for Cow Lover T-Shirt,Brand: Cow Graphic Apparel I Love Cow Print,32 ratings,0,0,0,$19.95,How confident are you in finding a size that will fit you well?
148,4 pieces Multicolor Beaded Jamaican Bracelet Wood Dangle Pierced Earrings Floral Flower Crown Stretch Headband Rasta Beads Necklace,Brand: Jexine,129 ratings,0,0,0,$14.99,How confident are you in finding a size that will fit you well?
149,"GORGECRAFT 100PCS Mixed Shapes Sew On Rhinestones Tear Drop Crystal Rhinestones Flatback Gemstones for DIY Crafts Jewelry Clothes Bag Shoes Dress,Pink",Visit the GORGECRAFT Store,891 ratings,0,0,0,$16.25,0
150,M&J Trimming - Crystal Preciosa Maxima Hotfix Rhinestones - Precision Cut Genuine Crystals - Perfect for Clothes Fabric Jewelry & More - Rose Round - SS30 (6.5 mm) - 32 PCs – Crystal,Visit the M&J Trimming Store,91 ratings,0,0,0,$11.98,
151,"Aleene's Jewel-It Embellishing Glue, 4 Ounces, Clear, 4 Fl Oz",Visit the Aleene's Store,9 ratings,0,0,0,0,4.4 out of 5
152,PinMart Glitter Red Dance Shoes Ruby Slippers Enamel Lapel Pin,Visit the PinMart Store,422 ratings,0,0,0,0,4.4 out of 5
153,"Doll-Clothes-Accessories for American-18-Inch-Girl-Dolls - 8 Pcs Ballet Dance Gymnastics Outfit Set - Includes 2 Sets Outfit, Dance Shoes, Yoga Mat, Unicorn Necklace, Bracelet and Jewelry Bag -White",Visit the WONDOLL Store,"4,262 ratings",0,0,0,$13.99,4.3 out of 5
154,"Transgender Flag Striped Shoelaces – For PRIDE Parades & Events. Fits boots, Sneakers & More!",Brand: Fundraising For A Cause,112 ratings,0,0,0,$7.69,How confident are you in finding a size that will fit you well?
155,"Kaizen Kreations Holder Case for Apple Airtag Air Tag Hidden GPS Tracker for Kids, Elderly, Pet, Clothing, etc. Safer Than GPS Watch, Keychain, Bracelet, Necklace, Wristband (Black, 2-Pack)",Brand: Kaizen Kreations,12 ratings,0,1,0,$20.50,4.2 out of 5
156,Anna by Anuschka Wide Tote Bag | Genuine Leather,Visit the Anna by Anuschka Store,26 ratings,0,0,7 answered questions,$141.68,How confident are you in finding a size that will fit you well?
157,CCbodily Pearl Body Chain Bra - Fashion Shoulder Necklaces Bra Chain Body Jewelry,Visit the CCbodily Store,136 ratings,0,0,29 answered questions,$43.99,How confident are you in finding a size that will fit you well?
158,Anna by Anuschka Women's Organizer Wallet on a String,Visit the Anna by Anuschka Store,909 ratings,0,0,10 answered questions,0,How confident are you in finding a size that will fit you well?
159,Anna by Anuschka Women's Genuine Leather V Top Multi-Compartment Crossbody,Visit the Anna by Anuschka Store,55 ratings,0,0,0,$166.33,How confident are you in finding a size that will fit you well?
160,Sega Sonic The Hedgehog Youth Ankle Socks 4 PAIRS,Visit the Bioworld Store,1 rating,0,0,5 answered questions,$22.95,How confident are you in finding a size that will fit you well?
161,"Ecosmart ECO Electric Tankless Water Heater, 27 KW at 240 Volts, 112.5 Amps with Patented Self Modulating Technology, White",Visit the EcoSmart Store,36 ratings,0,0,0,$492.36,
162,"200 Pieces Spike Studs Bead Bullet Cone Sew On, Glue On, Sewing Bracelets (Gold, Silver)",Brand: Waydress,282 ratings,0,1,0,$8.99,4.7 out of 5
163,Sinner Sexy Nun BDSM Sub Dom Fetish Master Gift T-Shirt,Brand: Adult BDSM Erotic Fantasy Apparel,"4,419 ratings",0,0,0,$19.99,How confident are you in finding a size that will fit you well?
164,Star and Sea Wolf Head Tiger Brooch Chain Pin Brooch Suit Sweater Collar Brooch for Men,Brand: Star and Sea,680 ratings,0,0,0,$9.89,3.9 out of 5
165,2 Pieces Hand-Made Chains for Shoe Charms Glitter Chain Charms Alloy Shoe Accessories with Buckle Shiny Faux Jewelry Chain Decor for DIY Crafts,Brand: MTLEE,1 rating,0,0,0,$12.99,How confident are you in finding a size that will fit you well?
166,"ERONE Shoe Rack Organizer , Tall Shoe Storage for Closets Non-Woven Fabric Metal Sturdy Shoe Shelf Tower Cabinet for Entryway (Black, 10 Tier)",Visit the ERONE Store,"4,292 ratings",0,0,0,$28.99,4 out of 5
167,Van Gogh Cuff Bracelet Art Pattern Under Glass Dome Jewelry Handmade,Brand: Blazing Autumn,"1,713 ratings",0,0,0,$22.50,How confident are you in finding a size that will fit you well?
168,"XINMILI 10 Meter Rhinestone Chain for Crafts Jewelry Making Dense Clear Diamond Trimming Claw Chain Sewing On Clothing Shoes (4mm, Crystal (Silver Bottom)",Visit the XINMILI Store,34 ratings,0,0,0,$19.99,
169,Adult Shoe Charms Cute Pins Accessories Charms for Boys Girls Women Men Kids Teens Adults Fits Party Clog Decoration DIY Gift,Brand: EXZ,344 ratings,0,0,4 answered questions,0,How confident are you in finding a size that will fit you well?
170,"Outus Leather Rivets Single Cap Rivet Tubular Metal Studs with Fixing Tool Kit for Leather Craft Shoes Bags Clothes Belts Repair Decoration, 3 Sizes, 60 Set",Brand: Outus,15 ratings,0,0,0,$9.99,4.4 out of 5
171,"White Marking Tags Price Tags Price Labels Display Tags with Hanging String, 500 Pack (35 x 22 mm)",Visit the Outus Store,23 ratings,0,0,8 answered questions,$10.79,
172,"Ursteel Birth Year Number Necklace, 18K Gold Plated Old English Birth Year Pendant Necklaces Personalized Anniversary Birthday Jewelry for Women, 1970-2021",Visit the Ursteel Store,462 ratings,0,0,4 answered questions,$10.99,4.7 out of 5
173,"German Lesson 8: Clothes, Shoes, Jewelry & Accessories (Easy-Peasy German For Kids Series)",0,4 ratings,0,0,0,0,5 out of 5
174,Disney Girls' Minnie Hoodie with Bow and Ear,Visit the Disney Store,4 ratings,0,0,26 answered questions,$15.19,How confident are you in finding a size that will fit you well?
175,The Peanutshell Newborn Layette Gift Set for Baby Girls | 23 Piece Newborn Girl Clothes & Accessories Set | Fits Newborn to 3 Months | Floral,Visit the The Peanutshell Store,48 ratings,0,0,5 answered questions,$59.99,How confident are you in finding a size that will fit you well?
176,GADA Jewelry Circle Heart Choker Necklace Colorful Soft Flocking Cloth Choker with Leopard Article Chic Autumn Winter Choker Necklace for Women Girls,Brand: GADA Jewelry,11 ratings,0,0,0,$7.99,3.2 out of 5
177,Bear Paw Turtle Design Jewelry Set Necklace Earrings Bracelet Handmade,Visit the BeadsCorner Store,"1,444 ratings",0,0,6 answered questions,$41.99,How confident are you in finding a size that will fit you well?
178,"YYANGZ 20PCS Pendant Charms, DIY Tulip Shape Accessories for DIY Clothing, Jewelry, Shoes, Hats, Clothing, Wedding, Birthday, Home Decoration, Handicrafts",Brand: YYANGZ,"1,748 ratings",0,0,0,$7.99,0
179,"Allstarco 25x18mm Purple Amethyst CH05 Flat Back Rectangle Sew On Beads for Crafts Plastic Acrylic Rhinestones with Holes for Sewing, Clothing Embelishments, Costume Cosplays 18 Pieces",Visit the KraftGenius Allstarco Store,55 ratings,0,0,0,$6.95,
180,Builcker 20 Pieces Silver Plated Round Flower Bead Rhinestone Embellishment Button for Handmade DIY Clothing Shoes Hat Decoration (Gold),Visit the Builcker Store,4 ratings,0,0,0,$12.90,4.3 out of 5
181,Beelittle Hippie Costume Accessories for Men and Women - Retro Hippie 60's Style Circle Glasses Peace Sign Necklace,Visit the Beelittle Store,36 ratings,0,0,0,$9.99,How confident are you in finding a size that will fit you well?
182,"Body Glove Clothing, Shoes & Jewelry Advenire Waterproof Roll-Top Backpack Dry Bag for Surfing, Kayaking, Hiking, Camping, Water Sports, Gym w/Laptop Sleeve, White, One Size",Visit the Body Glove Store,680 ratings,0,0,0,$100.00,2.8 out of 5
183,"Greenf Metal Shoe Rack Display Stand 2 Steps Stackable Shoe and Handbag Display Holder Stands,Free Standing Shoe Rack, for Retail Store Countertop Display Risers",Brand: Greenf,7 ratings,0,0,0,$33.90,5 out of 5
184,Anna by Anuschka Women's Leather,Visit the Anna by Anuschka Store,34 ratings,0,0,4 answered questions,$188.00,How confident are you in finding a size that will fit you well?
185,Anna by Anuschka Women's Genuine Leather Medium Cross Body | Zip-Top Organizer with Outside Pocket,Visit the Anna by Anuschka Store,23 ratings,0,0,0,$168.46,How confident are you in finding a size that will fit you well?
186,MEITRUE Women's Wallet Leather RFID Blocking Trifold Ladies Purse Embossed long Clutch Card Holder Phone Checkbook Organizer 2214,Visit the MEITRUE Store,"4,598 ratings",0,0,9 answered questions,$20.99,4.5 out of 5
187,"Stud Earrings, Red Ladybug Black Spots 18K Gold Plated 925 Sterling Silver Post Rose Flower Stud Earrings for Women and Girl",Visit the YIBA TECH Store,344 ratings,0,0,10 answered questions,$11.99,How confident are you in finding a size that will fit you well?
188,Van Gogh Cuff Bracelet Art Pattern Under Glass Dome Jewelry Handmade,Brand: Blazing Autumn,374 ratings,0,0,0,$22.50,How confident are you in finding a size that will fit you well?
189,"Greenf Metal Shoe Rack Display Stand 2 Steps Stackable Shoe and Handbag Display Holder Stands,Free Standing Shoe Rack, for Retail Store Countertop Display Risers",Brand: Greenf,15 ratings,0,0,0,$33.90,5 out of 5
190,Adult Shoe Charms Cute Pins Accessories Charms for Boys Girls Women Men Kids Teens Adults Fits Party Clog Decoration DIY Gift,Brand: EXZ,"10,397 ratings",0,0,4 answered questions,0,How confident are you in finding a size that will fit you well?
191,"Ursteel Birth Year Number Necklace, 18K Gold Plated Old English Birth Year Pendant Necklaces Personalized Anniversary Birthday Jewelry for Women, 1970-2021",Visit the Ursteel Store,39 ratings,0,0,4 answered questions,$10.99,4.7 out of 5
192,Bruce100 Pcs Pearl Rhinestone Buttons Rhinestone Pearl Embellishments Pearl Brooch Alloy Pendants for Jewelry Making Clothes Bags Shoes Supplies (Gold),Brand: Bruce,19 ratings,0,0,0,$13.99,5 out of 5
193,GADA Jewelry Circle Heart Choker Necklace Colorful Soft Flocking Cloth Choker with Leopard Article Chic Autumn Winter Choker Necklace for Women Girls,Brand: GADA Jewelry,18 ratings,0,0,0,$7.99,3.2 out of 5
194,"SooGree 3 Size Clear Cellophane Bags, Resealable Cellophane Gift Bags Self-Sealing Plastic Bag for Packaging Candy Cookies Jewelry Clothing Handicraft (4""x7"",7""x11"",11.8""x15.7""(150pcs))","Brand: ""N/A""",1 rating,0,0,0,$13.99,4.3 out of 5
195,Digital Quartz Watch,Visit the Accutime Store,462 ratings,0,0,13 answered questions,$11.19,4.6 out of 5
196,Bear Paw Turtle Design Jewelry Set Necklace Earrings Bracelet Handmade,Visit the BeadsCorner Store,"3,353 ratings",0,0,6 answered questions,$41.99,How confident are you in finding a size that will fit you well?
197,"CUTE STONE Princess Dress Up Shoes and Jewelry Toys, Pretend Play Fashion Princess Accessories of Crowns, Necklaces, Bracelets, Rings, Beauty Gifts for 3,4,5,6 Years Old Little Girls",Visit the CUTE STONE Store,"1,220 ratings",0,0,4 answered questions,$19.99,4.3 out of 5
198,"Allstarco 25x18mm Purple Amethyst CH05 Flat Back Rectangle Sew On Beads for Crafts Plastic Acrylic Rhinestones with Holes for Sewing, Clothing Embelishments, Costume Cosplays 18 Pieces",Visit the KraftGenius Allstarco Store,315 ratings,0,0,0,$6.95,
199,"ZJchao Beaded Rhinestone Crystals Trim, DIY Sliver Eco-Friendly Plastic Rhinestone Beaded Trim Chain Trimming Claw Jewelry Crafts On Patch for DIY Clothing Bags Shoes (#3)",Brand: ZJchao,303 ratings,0,0,0,$4.97,0
200,FANCY SHINY Leather Wrap Bracelet Boho Cuff Bracelets Crystal Bead Bracelet with Magnetic Clasp for Women,Visit the FANCY SHINY Store,"1,687 ratings",1,0,45 answered questions,$13.99,4.5 out of 5
201,Womens Wallet Leather Wallet RFID Blocking Zip Around Clutch Purse - Blue Butterfly,Brand: LANEABUY,"231,688 ratings",0,0,0,$18.66,4.3 out of 5
202,Anna by Anuschka Women's Genuine Leather Medium Shoulder Hobo | Zip-Top Organizer with Side-Zip Pockets,Visit the Anna by Anuschka Store,4 ratings,0,0,0,$152.00,How confident are you in finding a size that will fit you well?
203,Handmade Beaded Indian Fashion Jewelry Yellow Mix Seed Beaded Star Designer Necklace Earrings set S-53-SB-9 24 X 2.6,Visit the La vivia Store,22 ratings,0,0,0,$45.99,How confident are you in finding a size that will fit you well?
204,"French Lesson 8: Clothes, Shoes, Jewelry & Accessories (Easy-Peasy French For Kids Series)",0,"1,551 ratings",0,0,0,0,3 out of 5
205,Beelittle Hippie Costume Accessories for Men and Women - Retro Hippie 60's Style Circle Glasses Peace Sign Necklace,Visit the Beelittle Store,69 ratings,0,0,0,$9.99,How confident are you in finding a size that will fit you well?
206,Soulsfeng Mens Running Shoes Mesh Breathable Lightweight Cushioning Training Athletic Sneakers,Visit the Soulsfeng Store,3 ratings,0,0,56 answered questions,$41.99,How confident are you in finding a size that will fit you well?
207,"Avery Jewelry Tags, 0.8125 x 0.375 Inches, Pack of 100 (6731)",Visit the AVERY Store,14 ratings,0,1,5 answered questions,$2.12,4.6 out of 5
208,MeliMe Funny Enamel Brooch Pin Set Cute Cartoon Brooches Lapel Pins Badge for Kids Children Jean Bag Clothes Decoration,Brand: MeliMe,55 ratings,0,0,0,$8.99,4.7 out of 5
209,Black Smart Queendom Beauty Iron On Patches for Clothing DIY Transfer Decals on T-Shirt Hoodie Pillow 3Pcs,Brand: WishCart,11 ratings,0,0,0,$7.89,4.7 out of 5
210,BBTO 4 Pieces Layered Pendant Choker Necklace Gold Layering Chain Choker for Women Girls,Brand: BBTO,11 ratings,0,0,8 answered questions,$8.99,4.2 out of 5
211,Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,Brand: Amazon,97 ratings,0,0,1000+ answered questions,0,
212,Pro Bamboo Kitchen 120pcs Square 4 Prong Base Nail Head Studs Kit Leather Craft Rivet for Clothes Belt Bag Shoes Jewelry Decorations 6/8/10/12mm,Brand: Pro Bamboo Kitchen,"24,068 ratings",0,0,0,$5.99,4.3 out of 5
